Grade Distribution by Institution, Course Group, Academic Organization, and Course for 4195
"Institution Code","Inst Description","Term Code","Term Description","Academic Group Code","Academic Group Description","Academic Organization Code","Academic Organization Description","Department Code","Course Subject","Catalog Number","GPA Grades","Total Grades","Percent Majors","Avg Class Grade","Avg Student GPA","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","P","S","I","R","NY","NR","NC","W","WX","Other","Data Freeze Date",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-F","255","20","25","20","3.4","3.038","5","6","1","2","3","0","0","1","1","0","1","0","0","0","0","0","0","0","0","5","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-F","497","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-G","901","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","160","7","8","42.9","3.657","3.058","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","180","62","68","21","3.758","3.068","22","27","2","3","5","1","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","263","25","30","30.8","3.22","2.998","8","5","4","1","0","3","1","0","0","0","0","0","3","1","0","0","0","0","0","4","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","318","7","8","14.3","3.629","2.885","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","319","8","10","33.3","3.713","3.052","1","3","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","350","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","401","8","19","11.1","4","1.759","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","403","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","404","8","19","11.1","4","1.759","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","445","20","20","65","3.885","3.278","0","15","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","645","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","681","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","685","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","792","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-H","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-I","135","7","8","28.6","4","2.601","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-I","137","7","9","12.5","4","2.856","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-I","190","8","8","0","4","3.074","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-I","272","14","18","11.8","3.957","2.975","11","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","391","11","12","72.7","2.427","2.895","1","2","0","2","0","0","0","2","1","0","1","2","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","405","6","7","66.7","3.45","2.774","0","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","409","15","17","93.3","2.26","2.905","0","0","2","0","2","1","3","3","0","3","1","0","0","0","0","0","0","0","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","455","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","480","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","485","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","492","22","22","0","4","3.351","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","496","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","497","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","535","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","541","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","550","14","14","42.9","4","3.821","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","582","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","583","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","584","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","691","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","693","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-K","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","211","20","25","27.3","3.24","2.897","0","7","4","0","4","2","2","0","0","0","0","0","1","0","0","0","0","2","0","3","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","304","71","84","47.5","3.313","2.936","1","33","5","10","6","2","2","5","3","2","2","0","0","0","0","0","0","9","0","4","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","404","58","66","66.7","2.933","2.778","2","17","10","6","7","1","2","1","1","1","4","0","6","0","0","0","0","5","0","3","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","495","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","497","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","512","12","14","100","4","3.402","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","516","11","12","83.3","3.7","2.956","0","5","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","525","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-M","688","12","13","100","3.375","3.72","0","3","3","2","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-N","220","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-N","231","8","11","22.2","3.463","3.11","0","3","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-N","492","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-N","539","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-OS","100","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-P","650","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-Q","501","28","28","89.3","3.554","3.689","5","5","7","4","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","142","95","112","13","3.525","2.991","23","40","9","4","7","4","2","0","0","0","0","0","6","0","0","0","0","5","0","12","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","200","34","43","18.4","3.076","2.914","3","8","4","8","4","2","0","1","0","0","0","0","4","0","0","0","0","4","0","5","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","250","9","9","66.7","3.856","3.601","1","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","497","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","573","10","10","100","4","3.678","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","598","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","685","10","14","70","3.97","3.855","1","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","693","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","697","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-R","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-S","496","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-S","514","10","11","100","3.43","3.555","0","5","0","0","4","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-S","691","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-S","697","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","SPH","School of Public Health","BL-SPH","Public Health","SPH","SPH-S","698","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
